,state,event,time,orbital_period,eccentricity,rl_relative_overflow_1,rl_relative_overflow_2,lg_mtransfer_rate,mass_transfer_case,trap_radius,acc_radius,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_center_c12,S1_center_n14,S1_center_o16,S1_surface_h1,S1_surface_he4,S1_surface_c12,S1_surface_n14,S1_surface_o16,S1_log_LH,S1_log_LHe,S1_log_LZ,S1_log_Lnuc,S1_center_gamma,S1_avg_c_in_c_core,S1_surf_avg_omega,S1_surf_avg_omega_div_omega_crit,S1_total_moment_of_inertia,S1_log_total_angular_momentum,S1_spin,S1_envelope_binding_energy,S1_lambda_CE_1cent,S1_lambda_CE_10cent,S1_lambda_CE_30cent,S1_lambda_CE_pure_He_star_10cent,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_center_c12,S2_center_n14,S2_center_o16,S2_surface_h1,S2_surface_he4,S2_surface_c12,S2_surface_n14,S2_surface_o16,S2_log_LH,S2_log_LHe,S2_log_LZ,S2_log_Lnuc,S2_center_gamma,S2_avg_c_in_c_core,S2_surf_avg_omega,S2_surf_avg_omega_div_omega_crit,S2_total_moment_of_inertia,S2_log_total_angular_momentum,S2_spin,S2_envelope_binding_energy,S2_lambda_CE_1cent,S2_lambda_CE_10cent,S2_lambda_CE_30cent,S2_lambda_CE_pure_He_star_10cent
8738,detached,END,100000000.0,0.0202898550353472,0.0,-1.0,-0.8547545357080447,-99.0,,0.0,1250000.0,step_end,3.123283386230469e-05,NS,1.4472401497340508,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,stripped_He_Central_He_depleted,0.5885438688192489,-1.7592990380738427,0.7997017706140004,-10.860824976055,0.5885438688192489,0.0175190286174283,0.555180862985856,0.0114427635806643,4.1475589145525536e-57,1.543341768438059e-28,0.4620763219414394,8.89633971934757e-24,0.5320057680910011,8.018510665720827e-28,0.9856640357123512,0.0026393153454481,0.0007354113806712,0.0060965323986758,-24.340420012104065,-3.368827326634667,-1.1639680550816434,-1.137701907847649,8.23651801730309,,0.0092843908647548,0.0450192185808685,2.066898827243243e+50,48.278536958760746,0.6223556833145898,0.0,1e+99,1e+99,1e+99,1.905359404585132
8758,detached,END,100000000.0,0.0479141758854785,0.0,-1.0,-0.1935101432423903,-99.0,,1.3901286810761169e-243,1250000.0,step_end,3.147125244140625e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0032297984613725,-0.6741502804345878,2.426935332611211,-8.750622708013097,1.0032297984613725,0.2117635429418366,0.0,0.0,0.0,0.817452696285033,0.1660986146301488,0.0001276922329951,0.0105881204646704,6.088372495554818e-44,0.9858000000000002,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.620888778412446,2.4116622943576,1.0386369325365694,2.4297182737306438,0.0970728621400961,,0.0015149275526585,0.2500910726080234,3.02320189275808e+52,49.66088553467396,5.165962528259553,-2.810340595754376e+35,1e+99,1e+99,1e+99,1.329150024997025
8772,detached,END,100000000.0,0.0498841384043821,0.0,-1.0,-0.2375235606155954,-99.0,,0.0,1250000.0,step_end,3.0994415283203125e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.006094373085721,-0.6863980568581703,2.409594860839951,-8.782449823202782,1.006094373085721,0.2058751674529043,0.0,0.0,0.0,0.9460013453517294,0.0419293135962547,0.0005214454220903,0.0063775246394551,5.714463739678525e-51,0.9857999999999996,0.0025116795969408,0.0007357524978486,0.0060883500547338,-11.295121008987955,2.405116396154013,0.6233501503867279,2.41230923620002,0.0840348879085813,,0.0013767432081748,0.2170020223926765,2.965514553247624e+52,49.60104706989035,4.581208282447872,0.0,1e+99,1e+99,1e+99,1.3575216153681091
8825,detached,END,100000000.0,0.0169970261813536,0.0,,,,,,,step_end,2.813339233398437e-05,NS,1.4472401497340508,-4.7456867466967045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,WD,0.5551413423987118,-2.2949999522213247,,,0.5551413423987118,,0.5551413423987118,,4.82446602030856e-57,1.5387850971608895e-28,0.4620763219414393,8.896440549976002e-24,0.5320057680910011,,,,,,,,,,,,,,,,0.0,,,,,
8908,detached,END,100000000.0,0.0433784188412565,0.0,-1.0,-0.0815789007827673,-92.1215224474294,,1.4153267137561913e-62,1250000.0,step_end,3.504753112792969e-05,NS,1.1960331691,-4.7456867466967045,,-92.20822053097385,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.9963403596038972,-0.6477064687014509,2.4707794186615497,-8.679255717318577,0.9963403596038972,0.2250611446704818,0.0,0.0,0.0,0.5633876416164062,0.3915906055864877,6.619077076992178e-06,0.0391092884740387,2.0233498520050364e-39,0.9857999999999998,0.0025116795969408,0.0007357524978486,0.0060883500547338,-11.113235389790477,2.419719942746485,1.5349041293625216,2.4730961998835745,0.1359520485170219,,0.0016742207692895,0.3065053471478178,3.1241277747936974e+52,49.718537233263305,5.981774511803771,0.0,1e+99,1e+99,1e+99,1.2641479884500078
8940,detached,END,100000000.0,0.0197395735241094,0.0,-1.0,-0.8551751084352669,-99.0,,0.0,1250000.0,step_end,2.8848648071289062e-05,NS,1.4472401497340508,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,stripped_He_Central_He_depleted,0.5885418910133985,-1.7685711276010538,0.7064647140118065,-10.984321535202834,0.5885418910133985,0.0171503158979822,0.5551740974758872,0.011318949113752,4.2634383106563044e-57,1.5425617141125075e-28,0.4620763219414394,8.896356980493496e-24,0.5320057680910011,7.8479189896421995e-28,0.9856640308733416,0.0026393198528241,0.0007354113696714,0.0060965327255952,-24.68457943317928,-3.915042666521785,-1.4501016155872597,-1.4283179259112222,8.543199916435471,,0.0094531551337545,0.0443237232641679,2.0301014015389207e+50,48.278528616089744,0.6223479109560903,0.0,1e+99,1e+99,1e+99,1.932371908049372
8983,detached,END,100000000.0,0.0437821523306336,0.0,-1.0,-0.0920226762289541,-98.79408540238016,,3.4130393284269606e-97,1250000.0,step_end,3.075599670410156e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.9969501589619516,-0.6498561764405758,2.4670980269362133,-8.685568575464075,0.9969501589619516,0.2239480412246213,0.0,0.0,1.1899826601261531e-27,0.5829405827606914,0.3755716725217396,7.282381153611198e-06,0.035575565877736,1.5704683181783367e-39,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-11.205557566842064,2.41973103029215,1.5029948642573023,2.4694643022054823,0.132012266042491,,0.001658332251986,0.3009738403638364,3.1178036896342613e+52,49.7135358126393,5.905680348382692,0.0,1e+99,1e+99,1e+99,1.26978023245352
9183,detached,END,100000000.0,0.0418343906807543,0.0,-1.0,-0.0414964735745847,-49.77826795222583,,2.005073616483855e-06,1250000.0,step_end,3.0517578125e-05,NS,1.1967722151247853,-4.7456867466967045,,-50.23330341225682,,,,,,,,,,,,,,,,,,,,,,,,,0.002262433275201,,,,,,stripped_He_Core_He_burning,0.9932506808261224,-0.6403361632023958,2.4825936604538845,-8.377176506338657,0.9932506808261224,0.2289180944207469,0.0,0.0,0.0,0.4932000701461674,0.4464877628643948,5.359575034932669e-06,0.0543991564819287,1.8170774117647136e-37,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.335870182892291,2.416160637007236,1.6446341801368722,2.484710233033226,0.1521174309575234,,0.0017365205264524,0.3277299480305885,3.1369139923963026e+52,49.73611037352493,6.269135806767629,0.0,1e+99,1e+99,1e+99,1.2435386094919445
9206,detached,END,100000000.0,0.0225436349815761,0.0,-1.0,-0.8530320021335257,-99.0,,0.0,1250000.0,step_end,2.956390380859375e-05,NS,1.4472401497340508,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,stripped_He_Central_He_depleted,0.5885519692897758,-1.7213234764580083,1.1815714211910875,-10.355021922978503,0.5885519692897758,0.0190291599157485,0.5552085723861944,0.0119498686839274,3.6729533648726224e-57,1.5465366255430034e-28,0.4620763219414395,8.896269023124372e-24,0.5320057680910011,8.717200501173778e-28,0.9856640555314125,0.002639296884654,0.0007354114257227,0.0060965310597171,-22.93085129920981,-1.131701139002197,0.0079449884076172,0.0525698715751888,6.980445443501534,,0.0085931855137775,0.0478677485886275,2.2176095061077568e+50,48.27857112771649,0.6223875164497459,0.0,1e+99,1e+99,1e+99,1.7947246887863146
9212,detached,END,100000000.0,0.0411066953717643,0.0,-1.0,-0.0225875651775705,-31.785613530144968,,4.880868548731422e-06,1250000.0,step_end,2.9087066650390625e-05,NS,1.1978321985564673,-4.7456867466967045,,-32.04728079843426,,,,,,,,,,,,,,,,,,,,,,,,,0.0055017229798686,,,,,,stripped_He_Core_He_burning,0.991061565175865,-0.6374053960342385,2.48641971769809,-7.966721797083025,0.991061565175865,0.2304715368469237,0.0,0.0,0.0,0.461299495358876,0.470080652325405,3.864792752993158e-06,0.0627061970329449,4.378437612028739e-37,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.618293746149789,2.411725234038615,1.6917156584815782,2.488405100756736,0.1606735363140914,,0.0017662374265313,0.3375778425460661,3.13444701007746e+52,49.74311836797288,6.400169533851175,0.0,1e+99,1e+99,1e+99,1.2342400182004871
9232,detached,END,100000000.0,0.0156248147101638,0.0,,,,,,,step_end,2.86102294921875e-05,NS,1.4472401497340508,-4.7456867466967045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,WD,0.5551413423987118,-2.2949999522213247,,,0.5551413423987118,,0.5551413423987118,,4.82446602030856e-57,1.5387850971608895e-28,0.4620763219414393,8.896440549976002e-24,0.5320057680910011,,,,,,,,,,,,,,,,0.0,,,,,
9239,RLO2,END,100000000.0,0.0337060844419497,0.0,-1.0,0.004850798490622,-7.16655225364365,case_BB1,1.8059451596862093e-05,1250000.0,step_end,3.0040740966796875e-05,NS,1.4102518968391566,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.4777265373517664,,,,,,stripped_He_Central_He_depleted,0.6604933827527778,-0.7513815113804319,2.73595266387544,-7.133819836589286,0.6604933827527778,0.1774250625307991,0.3989176981147487,0.0223942528623235,0.0,8.407115866733494e-23,0.4620763219414402,8.894120145227767e-24,0.5320057680909991,1.609706334794433e-26,0.9857651174066896,0.0025446184230019,0.0007356581454729,0.0060902533847669,-20.034883099881856,2.5412311603204096,2.2557715148320745,2.7229941031392584,1.4484564396153774,,0.0011883050555866,0.1919807995118168,4.3593109506724295e+51,48.67839356999546,1.2475925537651846,0.0,1e+99,1e+99,1e+99,0.5590038883850417
9315,RLO2,END,100000000.0,0.0393913755222979,0.0,-1.0,0.0028213336049455,-7.64796355914925,case_BA1,6.1315333037000455e-06,1250000.0,step_end,2.9087066650390625e-05,NS,1.2962464313116355,-4.7456867466967045,,-7.64796355914925,,,,,,,,,,,,,,,,,,,,,,,,,0.2551843548481959,,,,,,stripped_He_Core_He_burning,0.8799999558668801,-0.6598616800804202,2.381796840746301,-7.6152776893204,0.8799999558668801,0.2189922577122793,0.0,0.0,0.0,0.2205259576867653,0.591109343758798,4.975382304141302e-10,0.182449228896504,4.8868446179395377e-29,0.9857999984430932,0.0025116811220113,0.0007357524907858,0.0060883500835437,-10.935919381257923,2.1358110711787126,1.95209187289671,2.3816938126172937,0.2999081662768377,,0.0018322698961595,0.3430839347420912,2.3026844660200505e+52,49.61811269448968,6.111328300883376,0.0,1e+99,1e+99,1e+99,1.1592241654357158
9363,detached,END,100000000.0,0.013810783762623,0.0,,,,,,,step_end,2.9325485229492188e-05,NS,1.4472401497340508,-4.7456867466967045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,WD,0.5551413423987118,-2.2949999522213247,,,0.5551413423987118,,0.5551413423987118,,4.82446602030856e-57,1.5387850971608895e-28,0.4620763219414393,8.896440549976002e-24,0.5320057680910011,,,,,,,,,,,,,,,,0.0,,,,,
9406,RLO2,END,100000000.0,0.0400846606021361,0.0,-1.0,0.0031278624774113,-7.401701246034921,case_BA1,9.534390302801576e-06,1250000.0,step_end,2.8848648071289062e-05,NS,1.222278040710126,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.0757328149435657,,,,,,stripped_He_Core_He_burning,0.9610107525841785,-0.6387474962597516,2.4624537737783343,-7.379162021134999,0.9610107525841785,0.2297595070126789,0.0,0.0,0.0,0.3749203905814076,0.5311493060683594,6.41599150769282e-07,0.0880152518107444,1.3092873311042581e-33,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547339,-11.21114512776562,2.360186203282272,1.787884443414483,2.46397086558928,0.1902203592988482,,0.0017999997602135,0.3476273223941472,2.9261322484114863e+52,49.72099164138998,6.469324544779555,0.0,1e+99,1e+99,1e+99,1.2089842379519822
9528,RLO2,END,100000000.0,0.0374287830789446,0.0,-1.0,0.0028364795499438,-7.726970446541672,case_BA1,4.657896763379291e-06,1250000.0,step_end,2.8848648071289062e-05,NS,1.3558143093945474,-4.7456867466967045,,-7.726970446541672,,,,,,,,,,,,,,,,,,,,,,,,,0.3851848803764802,,,,,,stripped_He_Core_He_burning,0.8154326413188616,-0.6876348678128551,2.325192464030469,-7.694398334910657,0.8154326413188616,0.2053108482650488,0.3303912147279306,0.0412226959690325,0.0,0.0716933140534659,0.5957838651651972,2.721776620843656e-10,0.3266069658851261,1.6555706315011396e-28,0.9857999908259816,0.0025116885649142,0.0007357524576359,0.0060883502435444,-12.500547517445137,1.8605581226141552,2.1949207257142684,2.36294066375399,0.4485879400310352,,0.0019305223964417,0.3404504960094736,1.7391090196395124e+52,49.52564022523789,5.727487852113871,0.0,1e+99,1e+99,1e+99,1.1135434412845846
9589,RLO2,END,100000000.0,0.0265362926557185,0.0,-1.0,0.0022296166159714,-7.886432022764211,case_BA1,4.083860763320262e-06,1250000.0,step_end,2.956390380859375e-05,NS,1.212076998385664,-4.7456867466967045,,-7.886432022764211,,,,,,,,,,,,,,,,,,,,,,,,,0.0464498085032333,,,,,,stripped_He_Core_He_burning,0.692606065513903,-0.8119407682505788,1.8227354766038175,-7.872414909218205,0.692606065513903,0.1542246835735575,0.0,0.0,0.0,0.8962217389192589,0.0903954992821974,0.0005433993757252,0.0077003540132142,4.69587309012635e-36,0.9858000000000005,0.0025116795969408,0.0007357524978486,0.0060883500547338,-13.902059190383616,1.8114047010350696,0.2590139885804726,1.8236617102459087,0.1159297916368681,,0.0027232294118954,0.3341186456188404,1.0891559966322504e+52,49.47113264747215,7.007242613987185,0.0,1e+99,1e+99,1e+99,1.3056231294774976
9590,RLO2,END,100000000.0,0.0370711987432366,0.0,-1.0,0.0029873899834967,-7.669412486069944,case_BA1,5.190376524063756e-06,1250000.0,step_end,3.0517578125e-05,NS,1.3576362320305355,-4.7456867466967045,,-7.669412486069944,,,,,,,,,,,,,,,,,,,,,,,,,0.3885983113062504,,,,,,stripped_He_Core_He_burning,0.8131888729248781,-0.6907746740337981,2.32434460218269,-7.641353258354653,0.8131888729248781,0.2038160602155931,0.3426638238098199,0.0416948372986661,0.0,0.0632220803836204,0.5879587453891927,3.5645187543182635e-10,0.3429032497586182,1.8205746273054902e-28,0.985799989098665,0.0025116902513029,0.0007357524502263,0.0060883502812969,-13.197206833777496,1.8382300219629464,2.223911449125217,2.3743342785102763,0.4625041538809222,,0.0019474010382642,0.3402238667428721,1.7041798654940925e+52,49.5208554783236,5.69565111611736,0.0,1e+99,1e+99,1e+99,1.1117459073758924
9656,detached,END,100000000.0,0.0229432626393216,0.0,-1.0,-0.8527265721118747,-99.0,,0.0,1250000.0,step_end,3.075599670410156e-05,NS,1.4472401497340508,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,stripped_He_Central_He_depleted,0.5885534056199148,-1.7145898622178513,1.2492824123548787,-10.26533575387414,0.5885534056199148,0.0192969279534603,0.5552134856621214,0.0120397857252903,3.588798962625417e-57,1.5471031197403703e-28,0.4620763219414395,8.896256487665384e-24,0.5320057680910011,8.841088275976231e-28,0.9856640590456174,0.0026392936112892,0.000735411433711,0.0060965308223004,-22.680914456836224,-0.7350264326091865,0.2157420563665808,0.2636222079345038,6.757725678217152,,0.0084706248459117,0.048372834001657,2.2443326809645763e+50,48.27857718636466,0.6223931609232723,0.0,1e+99,1e+99,1e+99,1.7751075596100592
9657,detached,END,100000000.0,0.0148169958008898,0.0,,,,,,,step_end,2.765655517578125e-05,NS,1.4472401497340508,-4.7456867466967045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,WD,0.5551413423987118,-2.2949999522213247,,,0.5551413423987118,,0.5551413423987118,,4.82446602030856e-57,1.5387850971608895e-28,0.4620763219414393,8.896440549976002e-24,0.5320057680910011,,,,,,,,,,,,,,,,0.0,,,,,
9665,RLO2,END,100000000.0,0.0383011873379505,0.0,-1.0,0.0024683009363608,-7.867395529077246,case_BA1,3.3587973211854323e-06,1250000.0,step_end,3.0040740966796875e-05,NS,1.3513693354163994,-4.7456867466967045,,-7.867395529077246,,,,,,,,,,,,,,,,,,,,,,,,,0.3768570779992937,,,,,,stripped_He_Core_He_burning,0.8209067991822319,-0.6799746320416763,2.3272610062265,-7.82381326192395,0.8209067991822319,0.2089577067273307,0.3004495328280369,0.0400708051681969,0.0,0.0923607191789565,0.6148749358249355,6.657250742030222e-11,0.2868486598366984,1.2530077272629583e-28,0.985799995040144,0.0025116844506046,0.0007357524757132,0.0060883501514393,-10.800896570931846,1.9150323491348933,2.124191591214305,2.3351434784573373,0.4146363291254862,,0.0018893433023322,0.3410034070787101,1.8243262391790685e+52,49.5373136492933,5.805160449324283,0.0,1e+99,1e+99,1e+99,1.1179289136922217
9666,RLO2,END,100000000.0,0.0400878788219866,0.0,-1.0,0.0031270295910771,-7.400439943498648,case_BA1,9.562138755516745e-06,1250000.0,step_end,2.956390380859375e-05,NS,1.2188646207740128,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.0660102504745148,,,,,,stripped_He_Core_He_burning,0.9650472702877112,-0.6379651944830943,2.466773669588492,-7.377681714795213,0.9650472702877112,0.2301739234434956,0.0,0.0,0.0,0.38131509039914,0.526857782311374,7.750722957132824e-07,0.0859121343490804,1.1003298212459853e-33,0.9858000000000002,0.0025116795969408,0.0007357524978486,0.0060883500547339,-11.131863825768733,2.3669447952560327,1.783077226579412,2.468321203187056,0.187534333991098,,0.001800722824716,0.3480482797310141,2.956656764477985e+52,49.72567173280275,6.484882359405471,0.0,1e+99,1e+99,1e+99,1.2109173926273118
9746,detached,END,100000000.0,0.0494742646311618,0.0,-1.0,-0.2293817622284407,-99.0,,3.32538652020505e-309,1250000.0,step_end,3.027915954589844e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.005603251606764,-0.6842318996792983,2.410798028991576,-8.775360270351802,1.005603251606764,0.206903974511003,0.0,0.0,0.0,0.9228967651941564,0.0646374887336522,0.0004169795204657,0.0067291584479046,1.3202447188793783e-49,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.879250489682878,2.404827025516161,0.7183634766359456,2.4136999269047057,0.0861452424206792,,0.0014680376169776,0.2331930208732779,2.976307098964553e+52,49.640431817300765,4.905028371182448,-1.943837762573397e+35,1e+99,1e+99,1e+99,1.352303637954423
9893,RLO2,END,100000000.0,0.0400036608627687,0.0,-1.0,0.0031586451121049,-7.454316436973286,case_BA1,8.551735006176897e-06,1250000.0,step_end,3.027915954589844e-05,NS,1.2540612848571082,-4.7456867466967045,,-7.454316436973286,,,,,,,,,,,,,,,,,,,,,,,,,0.161547947264266,,,,,,stripped_He_Core_He_burning,0.9250218757447032,-0.6461972074681619,2.4244217192481505,-7.431435352464182,0.9250218757447032,0.2258596145470552,0.0,0.0,0.0,0.3153287546433911,0.5667670118459167,8.927013313372486e-10,0.1119888849114741,3.4326190078482374e-30,0.9857999998908394,0.002511679703869,0.0007357524973534,0.0060883500567544,-11.354394513469613,2.2917483665057325,1.8369553599924748,2.4256067666224976,0.2198879309503562,,0.0017989779121802,0.3445740889772688,2.655092969035256e+52,49.67838877765123,6.329643842114728,0.0,1e+99,1e+99,1e+99,1.1902877214500445
9959,detached,END,100000000.0,0.0403248646337097,0.0,-1.0,-0.0022719665675396,-12.454431766859791,,7.970602461532422e-06,1250000.0,step_end,2.8848648071289062e-05,NS,1.1989710373238458,-4.7456867466967045,,-12.508345605660146,,,,,,,,,,,,,,,,,,,,,,,,,0.0089819931276696,,,,,,stripped_He_Core_He_burning,0.988709594669276,-0.6342566003365903,2.490530406776501,-7.525732135186359,0.988709594669276,0.2321405444983112,0.0,0.0,0.0,0.427025741464642,0.495428687350864,2.258809149303788e-06,0.0716312231596959,7.1303450533112175e-37,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.921727642421658,2.4069598681860582,1.7422996687234884,2.492374840733892,0.169866155921716,,0.0017981650556288,0.3481583513691962,3.131796501570286e+52,49.75064770807421,6.540951251542821,0.0,1e+99,1e+99,1e+99,1.2242496769100404
9962,detached,END,100000000.0,0.0494996692536134,0.0,-1.0,-0.2299519288665119,-99.0,,2.84168706896747e-309,1250000.0,step_end,3.5762786865234375e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0056418301298926,-0.6843986693821422,2.410536361116105,-8.775760682644814,1.0056418301298926,0.2068245772111932,0.0,0.0,0.0,0.9246948953714742,0.0628756833687417,0.0004245070586228,0.0066960597322521,1.1580823063552235e-49,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.906145950887826,2.404701246010202,0.7113901528136697,2.413439631904648,0.0859780847130318,,0.0014672905655022,0.2329267794847512,2.9755011514201414e+52,49.64009287477189,4.900830350558372,-1.6610937106131913e+35,1e+99,1e+99,1e+99,1.3526796532802696
10112,RLO2,END,100000000.0,0.0386740662073445,0.0,-1.0,0.0024261637876502,-7.87482655156378,case_BA1,3.2961996602094902e-06,1250000.0,step_end,3.0517578125e-05,NS,1.345667504305547,-4.7456867466967045,,-7.87482655156378,,,,,,,,,,,,,,,,,,,,,,,,,0.3648820120337955,,,,,,stripped_He_Core_He_burning,0.8272555238662382,-0.6758699899987386,2.331860609422149,-7.830654102886632,0.8272555238662382,0.2109469580764811,0.0,0.0,0.0,0.1094618428929297,0.6196270629897909,3.4593661138468374e-11,0.2649954826356936,1.0209778209278996e-28,0.9857999967470182,0.0025116827834043,0.0007357524830918,0.0060883501149281,-10.445664118603712,1.9531261903015775,2.0869775017670102,2.3302485649965745,0.3936540987538744,,0.0018712723818361,0.3413381775877743,1.8898280979625576e+52,49.547497585711405,5.8555655690761,0.0,1e+99,1e+99,1e+99,1.122832345132581
10242,RLO2,END,100000000.0,0.0265456841543671,0.0,-1.0,0.0022172510135493,-7.893354342238091,case_BA1,4.022956990869287e-06,1250000.0,step_end,3.4332275390625e-05,NS,1.2116777837419588,-4.7456867466967045,,-7.893354342238091,,,,,,,,,,,,,,,,,,,,,,,,,0.0452948291343535,,,,,,stripped_He_Core_He_burning,0.693009341610129,-0.8117448867010676,1.8237158234954007,-7.87914745312893,0.693009341610129,0.1542940168860028,0.0,0.0,0.0,0.8966340989679765,0.0899982123052548,0.0005441975776314,0.0076856230301491,4.57823921113134e-36,0.9858000000000005,0.0025116795969408,0.0007357524978486,0.0060883500547338,-13.937743172587602,1.8125079862416968,0.2581803869433148,1.824710209849772,0.1158268926809373,,0.0027226719178755,0.3341898422753332,1.0907923734186378e+52,49.47170323575046,7.008252696275164,0.0,1e+99,1e+99,1e+99,1.3056605858325463
10395,detached,END,100000000.0,0.0486056066313036,0.0,-1.0,-0.2095450827321928,-99.0,,3.00957796894831e-264,1250000.0,step_end,3.3855438232421875e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0042825685623025,-0.6785630249177184,2.419835492037002,-8.761496181631918,1.0042825685623025,0.2096242195065099,0.0,0.0,0.0,0.8631167566318922,0.1225525682703047,0.000224986330594,0.0085118043155586,1.8574835047482072e-45,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.83085309009979,2.408853238801225,0.9140212895969936,2.4226533928858145,0.09210139136135,,0.001493984472377,0.2425175080052882,3.0029875145748284e+52,49.65191200795796,5.049895134594311,0.0,1e+99,1e+99,1e+99,1.3393454875254058
10401,detached,END,100000000.0,0.0345411469250862,0.0,-1.0,-0.1201898478855865,-99.0,,8.878876860656647e-98,1250000.0,step_end,3.123283386230469e-05,NS,1.3664026721638824,-4.7456867466967045,,-98.3342120030808,,,,,,,,,,,,,,,,,,,,,,,,,0.4046402569365658,,,,,,stripped_He_Central_He_depleted,0.7959986346711972,-0.7726545693622877,2.3811412152438978,-8.796907872092127,0.7959986346711972,0.1692314438795109,0.3670227280849765,0.0351089996642398,0.0,0.0026211125672386,0.4698812802321099,8.93710029792335e-25,0.5215799647453091,3.671452224620742e-28,0.9857999448921294,0.002511733239551,0.0007357522717031,0.0060883514230743,-16.18741658068584,0.4131414635918708,2.224947678586364,2.275154192027081,0.6560635528573241,,0.0022567913113152,0.2975725299741658,1.1146210693810464e+52,49.39019890716634,4.4095796116265085,0.0,1e+99,1e+99,1e+99,1.0800307392821926
10431,RLO2,END,100000000.0,0.0379312004017304,0.0,-1.0,0.0026244456087591,-7.807841204898468,case_BA1,3.909745826423336e-06,1250000.0,step_end,3.123283386230469e-05,NS,1.3532544503579824,-4.7456867466967045,,-7.807841204898468,,,,,,,,,,,,,,,,,,,,,,,,,0.38038890175551,,,,,,stripped_He_Core_He_burning,0.8185852070128388,-0.6832233405783944,2.3263837367936078,-7.768928348361801,0.8185852070128388,0.2074110728413094,0.3131478100740013,0.0405593224397046,0.0,0.0835956657956636,0.6067784064125208,1.5376972185376795e-10,0.3037101706469721,1.423734788756961e-28,0.9857999932529165,0.0025116861954847,0.0007357524680466,0.0060883501905011,-11.521719102289648,1.8919298115609355,2.1541878406651693,2.3469322739810647,0.4290352185955964,,0.0019068073698315,0.3407689173104665,1.7881855880472648e+52,49.53236294627131,5.772219475030003,0.0,1e+99,1e+99,1e+99,1.1160690333864696
